ly4e	2.7	0.78102	[3, 3, 3, 2, 1, 3, 3, 4, 2, 3]

lya	3.3	0.78102	[3, 4, 4, 4, 2, 2, 3, 4, 3, 4]

lyb	3.0	0.63246	[3, 3, 4, 3, 2, 3, 2, 4, 3, 3]

Lyl	3.1	0.7	[4, 3, 4, 3, 2, 3, 3, 2, 4, 3]

lylab	2.7	0.78102	[3, 3, 3, 1, 3, 4, 2, 2, 3, 3]

Lylas	2.6	0.8	[3, 3, 3, 1, 3, 4, 2, 2, 2, 3]

lylb	1.6	1.56205	[2, 2, 3, -2, 4, 1, 3, 1, 1, 1]

m8	1.4	1.0198	[3, 0, 1, 0, 1, 3, 2, 2, 1, 1]

mia	-1.2	0.4	[-2, -1, -1, -2, -1, -1, -1, -1, -1, -1]

mml	2.0	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]

mofo	-2.4	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]

muah	2.8	1.07703	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]

mubar	-1.0	2.36643	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]

Musm	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]

mwah	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]

n1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]

NBD	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]

FINB	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]

nfc	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]

nfw	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]

New Hampshire	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]

NIMBY	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]

nimjd	-0.7	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]

nimq	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]

Nimy	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]

NITL	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]

nme	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]

noyb	-0.7	1.67631	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]

np	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]

ntmu	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]

o-8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]

o-:	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]

o- |	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]

o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]

o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]

o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]

o:	-0.2	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]

o :)	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]

o :-)	2.0	1.18322	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]

o: -3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]

o: 3	2.3	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]

o: <	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]

o; ^)	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]

D'accord	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]

o_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]

O_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]

o_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]

Pita	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]

pls	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]

plz	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]

pmbi	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]

pmfji	0.3	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]

pmji	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]

po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]

PTL	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]

pu	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]

qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]

qt	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]

r & r	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]

rofl	2.7	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]

roflmao	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]

rotfl	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]

rotflmao	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]

rotflmfao	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]

rotflol	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]

rotgl	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]

rotglmao	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]

s:	-1.1	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]

sapfu	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]

sete	2.8	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]

sfete	2.7	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]

SGTM	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]

gifler	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]

salade de choux	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]

SMH	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]

snafu	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]

sanglot	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]

swak	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]

TGIF	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]

thks	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]

tia	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]

TMI	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]

TNX	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]

vrai	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]

tx	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]

TXS	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]

ty	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]

tyvm	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]

urw	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]

VBG	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]

vbs	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]

VIP	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]

VWD	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]

VWP	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]

remuer	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]

wd	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]

Wilco	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]

wp	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

wtf	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]

WTG	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]

wth	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]

x-d	2.7	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]

x-p	1.8	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]

xd	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]

xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]

bisous bisous	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]

xoxozzz	2.3	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]

xp	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]

xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]

XTC	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]

Yolo	1.1	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]

yo-yo	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]

YVW	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]

YW	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]

ywia	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]

zzz	-1.2	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]

[-;	0.5	1.28452	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]

[:	1.3	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]

[;	1.0	1.34164	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]

[=	1.7	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]

\ -:	-1.0	1.18322	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]

\:	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]

\: <	-1.7	1.18743	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]

\ =	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]

\ ^:	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]

\ O /	2.2	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]

\ O:	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]

] -:	-2.1	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]

]:	-1.6	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]

]: <	-2.5	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]

^ <_ <	1.4	1.11355	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]

^ urs	-2.8	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]

abandonner	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -2, -1, -2]

abandonne	-2.0	1.09545	[-1, -1, -3, -2, -1, -4, -1, -3, -3, -1]

abandoner	-1.9	0.83066	[-1, -1, -3, -2, -1, -3, -1, -2, -3, -2]

abandonneurs	-1.9	0.83066	[-2, -3, -2, -3, -2, -1, -2, -2, 0, -2]

l'abandon	-1.6	0.8	[-3, -2, -3, -2, -1, -1, -1, -1, -1, -1]

abandon	-2.4	1.0198	[-4, -2, -1, -4, -2, -1, -2, -3, -3, -2]

abandons	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -1, -2, -2, -2]

abandonne	-1.3	0.9	[-2, -1, -1, -2, -1, -2, -1, -2, 1, -2]

enleves	-2.3	1.18743	[-3, -1, 0, -3, -1, -3, -4, -2, -3, -3]

enlevement	-2.8	0.87178	[-4, -3, -3, -4, -1, -3, -2, -2, -3, -3]

enlevements	-2.0	1.41421	[-3, -4, -1, -3, -1, -3, 1, -2, -1, -3]

abhorrer	-2.0	1.09545	[-3, -3, -1, -1, -2, -1, -3, -3, 0, -3]

abhorre	-2.4	1.49666	[-4, -4, 0, -3, -2, -1, -4, -3, -3, 0]

odieux	-3.1	1.3	[-4, -4, -4, -2, 0, -4, -2, -3, -4, -4]

abhorre	-2.9	1.51327	[0, -4, -3, -3, -4, -4, 0, -4, -3, -4]

capacites	1.0	0.63246	[1, 2, 0, 1, 0, 1, 1, 1, 1, 2]

aptitude	1.3	0.64031	[1, 1, 1, 0, 1, 2, 2, 2, 2, 1]

une planche	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]

absent	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -2, -1, -1, -1]

absents	-0.8	0.6	[-1, 0, 0, -1, -1, 0, -2, -1, -1, -1]

absoudre	1.2	1.46969	[2, -3, 2, 2, 1, 1, 2, 1, 2, 2]

absous	1.5	0.92195	[3, 1, 2, 1, 0, 2, 3, 1, 1, 1]

absout	1.3	1.00499	[3, 1, 1, 0, 0, 2, 3, 1, 1, 1]

absolvant	1.6	0.8	[3, 1, 2, 1, 1, 2, 3, 1, 1, 1]

abuser de	-3.2	0.6	[-4, -2, -3, -4, -3, -4, -3, -3, -3, -3]

abuse	-2.3	0.64031	[-2, -2, -3, -2, -2, -4, -2, -2, -2, -2]

agresseur	-2.6	0.4899	[-3, -2, -3, -3, -2, -3, -2, -2, -3, -3]

agresseurs	-2.6	1.0198	[-2, -3, -3, -3, -3, -2, -3, -4, -3, 0]

les abus	-2.6	0.66332	[-3, -2, -3, -3, -3, -3, -1, -2, -3, -3]

abus	-2.0	1.41421	[-1, -2, -2, -4, -4, -2, -3, -1, 1, -2]

injurieux	-3.2	0.74833	[-4, -3, -3, -4, -4, -3, -4, -2, -3, -2]

abusive	-2.8	0.6	[-3, -4, -3, -2, -3, -2, -2, -3, -3, -3]

la grossierete	-2.5	0.92195	[-2, -4, -2, -3, -2, -3, -4, -2, -1, -2]

abusivenesses	-3.0	0.63246	[-3, -3, -4, -3, -4, -2, -2, -3, -3, -3]

Acceptez	1.6	0.91652	[2, 1, 2, 1, 1, 2, 4, 1, 1, 1]

acceptabilites	1.6	0.66332	[0, 2, 2, 2, 1, 2, 2, 2, 1, 2]

acceptabilite	1.1	0.53852	[1, 0, 1, 2, 1, 2, 1, 1, 1, 1]

acceptable	1.3	0.45826	[1, 2, 1, 1, 1, 2, 1, 1, 2, 1]

acceptableness	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]

acceptablement	1.5	0.67082	[3, 2, 1, 1, 1, 2, 1, 1, 2, 1]

acceptation	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]

agreable	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]

acceptations	1.7	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]

acceptante	1.6	0.8	[0, 1, 2, 2, 2, 1, 2, 1, 3, 2]

acception	1.3	0.78102	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]

acceptions	0.9	0.83066	[1, 2, 0, 2, 0, 1, 0, 2, 1, 0]

accepte	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]

acceptant	1.6	0.66332	[2, 2, 2, 1, 1, 2, 1, 3, 1, 1]

accepte	1.3	0.45826	[1, 2, 1, 1, 1, 2, 2, 1, 1, 1]

accident	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -2, -1, -2, -2]

accidentel	-0.3	0.45826	[-1, -1, 0, 0, 0, 0, 0, 0, -1, 0]

accidentellement	-1.4	0.91652	[-2, 0, -2, 0, -3, -1, -1, -1, -2, -2]

les accidents	-1.3	0.78102	[-1, -1, -1, -1, -2, 0, -3, -1, -2, -1]

accomplir	1.8	0.6	[1, 2, 3, 2, 2, 2, 1, 1, 2, 2]

accompli	1.9	0.53852	[2, 2, 2, 1, 2, 2, 3, 1, 2, 2]

accomplit	1.7	0.9	[2, 2, 1, 0, 2, 3, 3, 1, 1, 2]

accusation	-1.0	1.09545	[-1, -1, -2, -2, -2, -1, -1, -1, 2, -1]

accusations	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]

accuser	-0.8	1.53623	[-3, -1, -1, -2, 1, -2, 1, -2, 2, -1]

accuse	-1.2	1.46969	[-2, -1, -2, 2, -2, -3, -2, -2, -1, 1]

accuse	-1.4	1.0198	[-2, -1, -2, 1, -2, -3, -1, -2, -1, -1]

accusant	-0.7	1.34536	[-2, -1, -1, 1, -3, -1, -1, 2, -1, 0]

mal	-1.6	1.2	[-1, -2, -2, -2, -1, -4, -1, 1, -2, -2]

faisait mal	-1.6	0.8	[-2, -2, -1, -2, -1, -2, -3, 0, -1, -2]

douleurs	-1.0	0.7746	[-1, -2, -1, -1, -1, 1, -2, -1, -1, -1]

realisable	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]

douloureux	-2.2	0.74833	[-2, -3, -2, -1, -3, -3, -2, -3, -1, -2]

acquitter	0.8	1.72047	[-3, 3, -1, 3, 2, 1, 1, 1, 0, 1]

acquêts	0.1	1.37477	[1, -3, -1, 0, 2, 0, -1, 1, 1, 1]

acquitte	1.0	0.89443	[2, 2, 1, 1, 2, 0, 1, 1, -1, 1]

acquittant	1.3	0.78102	[3, 2, 0, 1, 1, 1, 2, 1, 1, 1]

acrimonieux	-1.7	1.73494	[-1, -3, -2, -3, 3, -3, -1, -2, -2, -3]

actif	1.7	1.26886	[1, 2, 1, 1, 1, 4, 2, 4, 0, 1]

activement	1.3	0.78102	[0, 1, 0, 2, 2, 1, 1, 2, 2, 2]

activeness	0.6	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]

activenesses	0.8	0.74833	[2, 0, 1, 0, 0, 0, 1, 2, 1, 1]

actifs	1.1	0.7	[2, 1, 0, 1, 1, 0, 1, 1, 2, 2]

adequat	0.9	0.7	[0, 0, 1, 1, 0, 2, 1, 1, 2, 1]

admirability	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]

admirable	2.6	0.66332	[2, 3, 3, 3, 4, 3, 2, 2, 2, 2]

admirableness	2.2	0.87178	[2, 2, 3, 3, 3, 1, 3, 1, 3, 1]

admirablement	2.5	0.67082	[2, 3, 3, 3, 4, 2, 2, 2, 2, 2]

amiral	1.3	1.18743	[0, 0, 1, 3, 3, 2, 2, 0, 2, 0]

amiraux	1.5	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]

amirautes	1.6	0.66332	[2, 2, 2, 1, 0, 2, 2, 2, 1, 2]

amiraute	1.2	1.53623	[0, 4, 0, 0, 0, 2, 2, 3, 2, -1]

admiration	2.5	0.80623	[3, 1, 1, 3, 3, 2, 3, 3, 3, 3]

admirations	1.6	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]

admirer	2.1	0.83066	[3, 3, 1, 3, 3, 2, 1, 2, 1, 2]

admiree	2.3	0.78102	[4, 2, 2, 2, 2, 2, 3, 3, 1, 2]

admirateur	1.8	0.74833	[2, 1, 1, 2, 3, 2, 3, 1, 1, 2]

admirateurs	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]

admire	1.5	0.67082	[3, 1, 1, 2, 1, 2, 2, 1, 1, 1]

admirant	1.6	0.8	[1, 2, 1, 1, 3, 3, 2, 1, 1, 1]

admirative	2.3	0.64031	[1, 3, 3, 2, 2, 2, 2, 3, 3, 2]

admettre	0.8	1.07703	[0, 0, 0, 0, 0, 1, 3, 2, 2, 0]

admet	1.2	0.87178	[1, 2, 2, 2, 0, 0, 1, 2, 0, 2]

admis	0.4	0.66332	[0, 1, 0, 1, 0, 0, 2, 0, 0, 0]

admoneste	-1.9	0.9434	[-2, -2, -2, -1, -2, -3, -1, -1, -1, -4]

adopter	0.7	0.64031	[0, 0, 1, 1, 1, 0, 1, 0, 1, 2]

adopte	0.7	0.64031	[0, 0, 1, 2, 1, 0, 1, 1, 0, 1]

adorability	2.2	0.74833	[2, 2, 2, 2, 1, 2, 3, 2, 4, 2]

adorable	2.2	0.6	[3, 2, 2, 3, 2, 2, 1, 3, 2, 2]

adorableness	2.5	0.67082	[2, 3, 3, 2, 3, 2, 1, 3, 3, 3]

adorablement	2.1	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]

adoration	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]

adorations	2.2	0.87178	[2, 2, 3, 1, 3, 1, 3, 3, 1, 3]

adorer	2.6	0.91652	[3, 3, 1, 2, 3, 3, 3, 4, 1, 3]

adores	1.8	0.87178	[2, 3, 3, 2, 2, 1, 1, 0, 2, 2]

adorateur	1.7	1.1	[2, 4, 3, 1, 2, 1, 1, 0, 2, 1]

adoratrices	2.1	0.7	[3, 2, 1, 2, 2, 2, 3, 2, 3, 1]

adores	1.6	0.66332	[2, 1, 3, 2, 2, 1, 1, 1, 2, 1]

adorant	2.6	0.66332	[2, 3, 3, 3, 1, 3, 3, 2, 3, 3]

adoringly	2.4	0.8	[2, 3, 2, 3, 3, 3, 3, 1, 1, 3]

orner	0.9	0.53852	[1, 1, 1, 0, 2, 1, 1, 0, 1, 1]

pares	0.8	1.249	[1, 1, 0, 2, -1, 3, -1, 2, 1, 0]

Adorner	1.3	0.78102	[1, 1, 1, 2, 1, 3, 1, 2, 1, 0]

adorners	0.9	0.9434	[2, 2, 0, 1, -1, 2, 1, 1, 0, 1]

ornant	1.0	0.7746	[0, 0, 1, 1, 1, 2, 2, 1, 0, 2]

ornement	1.3	0.78102	[1, 3, 1, 0, 2, 2, 1, 1, 1, 1]

ornements	0.8	1.16619	[2, -1, 0, 0, 2, 1, 2, -1, 1, 2]

orne	0.5	1.56525	[3, -1, 1, 0, 2, -1, 3, -1, 0, -1]

Avancee	1.0	0.63246	[1, 0, 1, 1, 1, 0, 1, 2, 1, 2]

avantage	1.0	0.63246	[1, 2, 1, 1, 2, 0, 1, 0, 1, 1]

avantage	1.4	0.91652	[1, 0, 3, 0, 1, 1, 2, 2, 2, 2]

avantageux	1.5	0.67082	[2, 0, 2, 2, 2, 1, 1, 1, 2, 2]

avantageusement	1.9	0.53852	[2, 2, 2, 3, 2, 2, 2, 1, 1, 2]

caractere avantageux	1.6	1.28062	[-2, 2, 3, 1, 2, 2, 2, 2, 2, 2]

avantages	1.5	0.80623	[1, 0, 3, 1, 1, 1, 2, 2, 2, 2]

avantageant	1.6	0.66332	[3, 1, 1, 2, 1, 1, 2, 2, 2, 1]

aventure	1.3	0.45826	[1, 2, 1, 1, 2, 1, 1, 1, 1, 2]

aventures	1.3	0.45826	[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]

aventurier	1.2	0.6	[1, 2, 0, 2, 1, 2, 1, 1, 1, 1]

aventuriers	0.9	0.9434	[0, 1, 0, 1, 0, 1, 0, 1, 3, 2]

aventures	1.4	1.2	[2, 2, 1, 2, -2, 2, 2, 1, 2, 2]

aventureux	1.7	1.1	[0, 3, 0, 1, 2, 2, 3, 1, 2, 3]

adventuresomeness	1.3	1.00499	[1, 0, 0, 2, 3, 2, 2, 0, 1, 2]

aventuriere	0.8	1.72047	[3, -1, 2, 2, 0, 0, 1, 2, -3, 2]

aventurieres	1.4	1.11355	[1, 0, 0, 3, 2, 2, 3, 0, 1, 2]

adventuring	2.3	0.78102	[2, 3, 2, 3, 1, 3, 3, 1, 2, 3]

aventurisme	1.5	0.67082	[1, 0, 2, 2, 2, 2, 1, 1, 2, 2]

aventuriste	1.4	0.4899	[1, 1, 2, 1, 2, 2, 2, 1, 1, 1]

aventuriste	1.7	0.64031	[2, 1, 1, 2, 2, 1, 3, 2, 2, 1]

aventuristes	1.2	0.9798	[3, 1, 0, 0, 1, 2, 1, 0, 2, 2]

aventureux	1.4	1.11355	[0, 1, 2, 1, 2, 0, 3, 2, 3, 0]

adventurously	1.3	0.9	[0, 1, 2, 2, 1, 2, 1, 1, 0, 3]

sens de l'aventure	1.8	0.87178	[0, 1, 3, 2, 1, 3, 2, 2, 2, 2]

contradictoire	-1.5	0.92195	[-2, 0, -1, -3, -2, -2, 0, -1, -2, -2]

adversaires	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -2, -1, -1, 0]

adversaire	-0.8	1.72047	[-3, -1, -2, -2, -2, 2, 1, -1, 2, -2]

adversatif	-1.2	0.74833	[-1, -1, -2, -1, -1, -1, -3, -1, 0, -1]

adversatively	-0.1	1.37477	[0, -2, -1, 0, -1, -1, 1, 1, 3, -1]

adversatives	-1.0	0.7746	[-1, -1, -2, -1, -2, 1, -1, -1, -1, -1]

negatif	-1.5	0.80623	[-2, -2, -2, -1, -1, 0, -1, -3, -1, -2]

negativement	-0.8	1.6	[-2, -2, 0, -2, -2, 2, -2, 2, -2, 0]

adverseness	-0.6	1.35647	[-1, -2, -1, 2, -1, -2, -1, 2, -1, -1]

adversites	-1.5	0.67082	[-2, -2, -1, -1, -2, 0, -2, -1, -2, -2]

adversite	-1.8	0.6	[-3, -2, -1, -2, -2, -2, -1, -1, -2, -2]

affecte	-0.6	1.35647	[-1, -2, 0, -2, 0, 0, 2, -2, 1, -2]

affection	2.4	0.8	[3, 2, 2, 3, 4, 1, 3, 2, 2, 2]

affectionne	1.9	1.04403	[3, 3, 2, 0, 2, 2, 2, 3, 2, 0]

affectueusement	1.5	0.92195	[1, 1, 3, 1, 1, 0, 2, 2, 3, 1]

affectueux	1.9	1.13578	[1, 0, 3, 1, 3, 2, 2, 1, 2, 4]

affectueusement	2.2	0.87178	[4, 1, 1, 2, 2, 2, 3, 3, 2, 2]

d'affection	1.8	0.4	[2, 2, 1, 2, 2, 1, 2, 2, 2, 2]

affectif	-2.0	0.44721	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -3]

affections	1.5	1.11803	[-1, 3, 2, 2, 1, 1, 2, 1, 3, 1]

afflige	-1.5	1.0247	[-1, -2, -3, -2, 1, -1, -1, -2, -2, -2]

affronted	0.2	2.03961	[1, -2, 2, -2, -2, 4, 0, 2, 1, -2]

aggraver	-2.5	0.80623	[-3, -3, -2, -3, -2, -4, -3, -2, -2, -1]

aggrave	-1.9	1.04403	[-4, -3, -3, -1, -1, -1, -1, -2, -2, -1]

aggrave	-1.9	0.83066	[-3, -2, -2, -2, -3, -1, -2, -2, 0, -2]

